1,DR1_FCJF0_SX307_ng_7400.wav,2.6930320262908936,2.698211431503296,1
2,DR1_FDAW0_SI1271_m_34080.wav,2.033461570739746,1.1097478866577148,1
4,DR1_FECD0_SA1_l_58091.wav,2.2610230445861816,0.27262020111083984,1
5,DR1_FETB0_SI1778_n_32279.wav,2.6721177101135254,3.469850540161133,1
6,DR1_FETB0_SX68_l_36135.wav,3.0669636726379395,1.8740158081054688,1
7,DR1_FETB0_SX68_y_10151.wav,2.579160213470459,1.4844889640808105,1
8,DR1_FJSP0_SX444_l_9680.wav,3.7324635982513428,1.0315148830413818,1
9,DR1_FJSP0_SX84_l_15331.wav,1.9328380823135376,0.6992300748825073,1
10,DR1_FMEM0_SX117_m_2909.wav,2.068169593811035,1.8132805824279785,1
11,DR1_FMEM0_SX117_ng_7520.wav,2.4842281341552734,1.1772913932800293,1
12,DR1_FSAH0_SX74_n_21160.wav,2.7597615718841553,1.1448884010314941,1
13,DR1_FSJK1_SI1025_n_30400.wav,1.7884821891784668,0.37822866439819336,1
14,DR1_FSMA0_SI1621_l_7883.wav,2.3690731525421143,0.2950470447540283,1
15,DR1_FSMA0_SX361_m_32879.wav,2.2379262447357178,1.371483325958252,1
16,DR1_FTBR0_SA2_l_25274.wav,3.44840145111084,1.2640814781188965,1
17,DR1_FTBR0_SI1402_v_14454.wav,1.6945558786392212,0.5245250463485718,1
18,DR1_FVFB0_SX222_m_7905.wav,2.9119982719421387,2.224332332611084,1
19,DR1_FVFB0_SX312_ng_33040.wav,2.8471662998199463,0.62886643409729,1
20,DR1_FVFB0_SX42_v_3360.wav,2.0044567584991455,0.5010485649108887,1
23,DR1_FVMH0_SX26_l_17295.wav,2.300832509994507,0.5686421394348145,1
25,DR1_MCPM0_SI1194_v_35623.wav,1.4638913869857788,0.09189319610595703,1
27,DR1_MCPM0_SI564_m_29780.wav,2.38565993309021,0.9917447566986084,1
28,DR1_MCPM0_SI564_m_48712.wav,1.252856731414795,0.34112584590911865,1
29,DR1_MCPM0_SX204_n_5273.wav,2.052765369415283,0.3211557865142822,1
30,DR1_MCPM0_SX24_v_23193.wav,1.3238866329193115,0.10884213447570801,1
31,DR1_MDAC0_SX361_m_19509.wav,2.3413150310516357,0.8110930919647217,1
32,DR1_MDPK0_SI552_ng_9080.wav,1.6264441013336182,0.44971704483032227,1
34,DR1_MGRL0_SX147_y_10700.wav,2.6290743350982666,1.492643117904663,1
35,DR1_MGRL0_SX327_l_18966.wav,2.8544509410858154,0.5195693969726562,1
36,DR1_MJEB1_SI1467_l_18464.wav,2.571091890335083,1.0376603603363037,1
37,DR1_MJEB1_SX117_l_35893.wav,1.9944249391555786,0.1751192808151245,1
38,DR1_MKLW0_SX41_n_12880.wav,2.31915020942688,0.8356301784515381,1
39,DR1_MMRP0_SX54_zh_45940.wav,2.617743730545044,0.3827333450317383,1
41,DR1_MPGH0_SX294_m_20134.wav,1.3915425539016724,0.695783257484436,1
42,DR1_MPGR0_SI1410_n_51600.wav,2.2540173530578613,1.0660793781280518,1
43,DR1_MPGR0_SX150_m_5597.wav,2.517658233642578,1.3159418106079102,1
45,DR1_MPSW0_SX257_n_19144.wav,3.475590229034424,0.656160831451416,1
46,DR1_MPSW0_SX257_v_10200.wav,1.6066447496414185,0.20752620697021484,1
47,DR1_MRAI0_SX432_ng_30440.wav,2.034397840499878,0.9016532897949219,1
